// Generated by tools/generate_rune_tablet_data.py; edit catalog.json then regenerate.
// All probabilities use denominator 100000. Getters clear their output arrays.

function	script	PN_RT_ListSets	{
	deletearray @RT_SetIds[0],getarraysize(@RT_SetIds);
	case 6:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],15,1,40;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],17,2,44,1;
	@RT_CostCount = 4;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],19,2,48,1;
	@RT_CostCount = 4;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],21,2,52,1;
	@RT_CostCount = 4;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],23,2,56,1;
	@RT_CostCount = 4;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],25,2,60,1;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],28,3,65,2;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],31,3,70,2;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],34,3,75,2;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],35,3,75,3;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260010:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],10,1,25;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],11,1,28;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],12,1,31;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],13,1,34;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],14,1,37;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],15,1,40;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],17,2,44,1;
	@RT_CostCount = 4;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],19,2,48,1;
	@RT_CostCount = 4;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],21,2,52,1;
	@RT_CostCount = 4;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],23,2,56,1;
	@RT_CostCount = 4;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],25,2,60,1;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],28,3,65,2;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],31,3,70,2;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],34,3,75,2;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],35,3,75,3;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260011:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],10,1,25;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],11,1,28;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],12,1,31;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],13,1,34;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],14,1,37;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],15,1,40;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],17,2,44,1;
	@RT_CostCount = 4;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],19,2,48,1;
	@RT_CostCount = 4;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],21,2,52,1;
	@RT_CostCount = 4;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],23,2,56,1;
	@RT_CostCount = 4;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],25,2,60,1;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],28,3,65,2;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],31,3,70,2;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],34,3,75,2;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],35,3,75,3;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260012:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],10,1,25;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],11,1,28;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],12,1,31;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],13,1,34;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],14,1,37;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],15,1,40;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],17,2,44,1;
	@RT_CostCount = 4;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],19,2,48,1;
	@RT_CostCount = 4;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],21,2,52,1;
	@RT_CostCount = 4;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],23,2,56,1;
	@RT_CostCount = 4;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],25,2,60,1;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],28,3,65,2;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],31,3,70,2;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],34,3,75,2;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],35,3,75,3;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260000:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],1,5,7,25;
	@RT_CostCount = 4;
	return 1;
	case 2:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],2,6,8,28;
	@RT_CostCount = 4;
	return 1;
	case 3:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],3,7,9,31;
	@RT_CostCount = 4;
	return 1;
	case 4:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],4,8,10,34;
	@RT_CostCount = 4;
	return 1;
	case 5:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],5,9,11,37;
	@RT_CostCount = 4;
	return 1;
	case 6:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],6,10,12,40;
	@RT_CostCount = 4;
	return 1;
	case 7:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],7,12,14,44,1;
	@RT_CostCount = 5;
	return 1;
	case 8:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],8,14,16,48,1;
	@RT_CostCount = 5;
	return 1;
	case 9:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],9,16,18,52,1;
	@RT_CostCount = 5;
	return 1;
	case 10:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],10,18,20,56,1;
	@RT_CostCount = 5;
	return 1;
	case 11:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],11,20,22,60,1;
	@RT_CostCount = 5;
	return 1;
	case 12:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],12,23,25,65,2;
	@RT_CostCount = 5;
	return 1;
	case 13:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],13,26,28,70,2;
	@RT_CostCount = 5;
	return 1;
	case 14:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],14,29,31,75,2;
	@RT_CostCount = 5;
	return 1;
	case 15:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],15,30,31,75,3;
	@RT_CostCount = 5;
	return 1;
	}
	return 0;
	case 1260001:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],1,5,7,25;
	@RT_CostCount = 4;
	return 1;
	case 2:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],2,6,8,28;
	@RT_CostCount = 4;
	return 1;
	case 3:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],3,7,9,31;
	@RT_CostCount = 4;
	return 1;
	case 4:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],4,8,10,34;
	@RT_CostCount = 4;
	return 1;
	case 5:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],5,9,11,37;
	@RT_CostCount = 4;
	return 1;
	case 6:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],6,10,12,40;
	@RT_CostCount = 4;
	return 1;
	case 7:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],7,12,14,44,1;
	@RT_CostCount = 5;
	return 1;
	case 8:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],8,14,16,48,1;
	@RT_CostCount = 5;
	return 1;
	case 9:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],9,16,18,52,1;
	@RT_CostCount = 5;
	return 1;
	case 10:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],10,18,20,56,1;
	@RT_CostCount = 5;
	return 1;
	case 11:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],11,20,22,60,1;
	@RT_CostCount = 5;
	return 1;
	case 12:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],12,23,25,65,2;
	@RT_CostCount = 5;
	return 1;
	case 13:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],13,26,28,70,2;
	@RT_CostCount = 5;
	return 1;
	case 14:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],14,29,31,75,2;
	@RT_CostCount = 5;
	return 1;
	case 15:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],15,30,31,75,3;
	@RT_CostCount = 5;
	return 1;
	}
	return 0;
	case 1260002:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],1,5,7,25;
	@RT_CostCount = 4;
	return 1;
	case 2:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],2,6,8,28;
	@RT_CostCount = 4;
	return 1;
	case 3:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],3,7,9,31;
	@RT_CostCount = 4;
	return 1;
	case 4:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],4,8,10,34;
	@RT_CostCount = 4;
	return 1;
	case 5:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],5,9,11,37;
	@RT_CostCount = 4;
	return 1;
	case 6:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],6,10,12,40;
	@RT_CostCount = 4;
	return 1;
	case 7:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],7,12,14,44,1;
	@RT_CostCount = 5;
	return 1;
	case 8:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],8,14,16,48,1;
	@RT_CostCount = 5;
	return 1;
	case 9:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],9,16,18,52,1;
	@RT_CostCount = 5;
	return 1;
	case 10:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],10,18,20,56,1;
	@RT_CostCount = 5;
	return 1;
	case 11:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],11,20,22,60,1;
	@RT_CostCount = 5;
	return 1;
	case 12:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],12,23,25,65,2;
	@RT_CostCount = 5;
	return 1;
	case 13:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],13,26,28,70,2;
	@RT_CostCount = 5;
	return 1;
	case 14:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],14,29,31,75,2;
	@RT_CostCount = 5;
	return 1;
	case 15:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],15,30,31,75,3;
	@RT_CostCount = 5;
	return 1;
	}
	return 0;
	case 1260003:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],1,5,7,25;
	@RT_CostCount = 4;
	return 1;
	case 2:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],2,6,8,28;
	@RT_CostCount = 4;
	return 1;
	case 3:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],3,7,9,31;
	@RT_CostCount = 4;
	return 1;
	case 4:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],4,8,10,34;
	@RT_CostCount = 4;
	return 1;
	case 5:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],5,9,11,37;
	@RT_CostCount = 4;
	return 1;
	case 6:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],6,10,12,40;
	@RT_CostCount = 4;
	return 1;
	case 7:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],7,12,14,44,1;
	@RT_CostCount = 5;
	return 1;
	case 8:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],8,14,16,48,1;
	@RT_CostCount = 5;
	return 1;
	case 9:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],9,16,18,52,1;
	@RT_CostCount = 5;
	return 1;
	case 10:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],10,18,20,56,1;
	@RT_CostCount = 5;
	return 1;
	case 11:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],11,20,22,60,1;
	@RT_CostCount = 5;
	return 1;
	case 12:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],12,23,25,65,2;
	@RT_CostCount = 5;
	return 1;
	case 13:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],13,26,28,70,2;
	@RT_CostCount = 5;
	return 1;
	case 14:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],14,29,31,75,2;
	@RT_CostCount = 5;
	return 1;
	case 15:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],15,30,31,75,3;
	@RT_CostCount = 5;
	return 1;
	}
	return 0;
	case 1260004:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],1,5,7,25;
	@RT_CostCount = 4;
	return 1;
	case 2:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],2,6,8,28;
	@RT_CostCount = 4;
	return 1;
	case 3:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],3,7,9,31;
	@RT_CostCount = 4;
	return 1;
	case 4:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],4,8,10,34;
	@RT_CostCount = 4;
	return 1;
	case 5:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],5,9,11,37;
	@RT_CostCount = 4;
	return 1;
	case 6:
	setarray @RT_CostIds[0],25668,25669,25723,1001282;
	setarray @RT_CostAmounts[0],6,10,12,40;
	@RT_CostCount = 4;
	return 1;
	case 7:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],7,12,14,44,1;
	@RT_CostCount = 5;
	return 1;
	case 8:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],8,14,16,48,1;
	@RT_CostCount = 5;
	return 1;
	case 9:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],9,16,18,52,1;
	@RT_CostCount = 5;
	return 1;
	case 10:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],10,18,20,56,1;
	@RT_CostCount = 5;
	return 1;
	case 11:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],11,20,22,60,1;
	@RT_CostCount = 5;
	return 1;
	case 12:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],12,23,25,65,2;
	@RT_CostCount = 5;
	return 1;
	case 13:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],13,26,28,70,2;
	@RT_CostCount = 5;
	return 1;
	case 14:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],14,29,31,75,2;
	@RT_CostCount = 5;
	return 1;
	case 15:
	setarray @RT_CostIds[0],25668,25669,25723,1001282,1001283;
	setarray @RT_CostAmounts[0],15,30,31,75,3;
	@RT_CostCount = 5;
	return 1;
	}
	return 0;
	case 1260005:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],10,1,25;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],11,1,28;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],12,1,31;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],13,1,34;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],14,1,37;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],15,1,40;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],17,2,44,1;
	@RT_CostCount = 4;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],19,2,48,1;
	@RT_CostCount = 4;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],21,2,52,1;
	@RT_CostCount = 4;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],23,2,56,1;
	@RT_CostCount = 4;
	return 1;
	case 11:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],25,2,60,1;
	@RT_CostCount = 4;
	return 1;
	case 12:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],28,3,65,2;
	@RT_CostCount = 4;
	return 1;
	case 13:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],31,3,70,2;
	@RT_CostCount = 4;
	return 1;
	case 14:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],34,3,75,2;
	@RT_CostCount = 4;
	return 1;
	case 15:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],35,3,75,3;
	@RT_CostCount = 4;
	return 1;
	}
	return 0;
	case 1260006:
	switch (getarg(2,0)) {
	case 1:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],10,1,25;
	@RT_CostCount = 3;
	return 1;
	case 2:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],11,1,28;
	@RT_CostCount = 3;
	return 1;
	case 3:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],12,1,31;
	@RT_CostCount = 3;
	return 1;
	case 4:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],13,1,34;
	@RT_CostCount = 3;
	return 1;
	case 5:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],14,1,37;
	@RT_CostCount = 3;
	return 1;
	case 6:
	setarray @RT_CostIds[0],1000103,1000104,1001282;
	setarray @RT_CostAmounts[0],15,1,40;
	@RT_CostCount = 3;
	return 1;
	case 7:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],17,2,44,1;
	@RT_CostCount = 4;
	return 1;
	case 8:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],19,2,48,1;
	@RT_CostCount = 4;
	return 1;
	case 9:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],21,2,52,1;
	@RT_CostCount = 4;
	return 1;
	case 10:
	setarray @RT_CostIds[0],1000103,1000104,1001282,1001283;
	setarray @RT_CostAmounts[0],23,2,56,1;
	@RT_CostCount = 4;
